iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred
ISL,4/12/21,89190,28056,-1,1791,26.14,8.22
ISL,4/13/21,-1,-1,-1,2091,-1,-1
ISL,4/14/21,95439,28281,-1,2391,27.97,8.29
ISL,4/15/21,-1,-1,-1,2476,-1,-1
ISL,4/16/21,98672,28614,-1,1758,28.91,8.39
ISL,4/17/21,-1,-1,-1,1695,-1,-1
ISL,4/18/21,-1,-1,-1,1631,-1,-1
ISL,4/19/21,100168,29686,-1,1568,29.35,8.7
ISL,4/20/21,-1,-1,-1,1749,-1,-1
ISL,4/21/21,-1,-1,-1,1929,-1,-1
ISL,4/22/21,113330,32609,-1,2325,33.21,9.56
ISL,4/23/21,-1,-1,-1,2289,-1,-1
ISL,4/24/21,-1,-1,-1,2413,-1,-1
ISL,4/25/21,-1,-1,-1,2537,-1,-1
ISL,4/26/21,-1,-1,-1,2661,-1,-1
ISL,4/27/21,-1,-1,-1,2230,-1,-1
ISL,4/28/21,121530,34492,-1,1798,35.61,10.11
ISL,4/29/21,133064,35432,11534,2819,38.99,10.38
ISL,4/30/21,145261,36228,12197,4366,42.57,10.62
ISR,12/19/20,61,-1,-1,-1,0,-1
ISR,12/20/20,7436,-1,7375,7375,0.09,-1
ISR,12/21/20,32318,-1,24882,16128,0.37,-1
ISR,12/22/20,76939,-1,44621,25626,0.89,-1
ISR,12/23/20,139777,-1,62838,34929,1.61,-1
ISR,12/24/20,213094,-1,73317,42607,2.46,-1
ISR,12/25/20,251539,-1,38445,41913,2.91,-1
ISR,12/26/20,284103,-1,32564,40577,3.28,-1
ISR,12/27/20,388460,-1,104357,54432,4.49,-1
ISR,12/28/20,523249,-1,134789,70133,6.05,-1
ISR,12/29/20,679167,-1,155918,86033,7.85,-1
ISR,12/30/20,831855,-1,152688,98868,9.61,-1
ISR,12/31/20,989983,-1,158128,110984,11.44,-1
ISR,1/1/21,1061200,-1,71217,115666,12.26,-1
ISR,1/2/21,1132808,-1,71608,121244,13.09,-1
ISR,1/3/21,1282185,-1,149377,127675,14.81,-1
ISR,1/4/21,1433983,2,151798,130105,16.57,0
ISR,1/5/21,1558800,2,124817,125662,18.01,0
ISR,1/6/21,1661830,2,103030,118568,19.2,0
ISR,1/7/21,1777614,5,115784,112519,20.54,0
ISR,1/8/21,1843886,8,66272,111812,21.3,0
ISR,1/9/21,1888355,30,44469,107935,21.82,0
ISR,1/10/21,1931862,6018,43507,92811,22.32,0.07
ISR,1/11/21,1972105,25253,40243,76875,22.78,0.29
ISR,1/12/21,2031604,60890,59499,67543,23.47,0.7
ISR,1/13/21,2140305,117695,108701,68354,24.73,1.36
ISR,1/14/21,2265323,186429,125018,69673,26.17,2.15
ISR,1/15/21,2331796,222301,66473,69701,26.94,2.57
ISR,1/16/21,2387124,248270,55328,71253,27.58,2.87
ISR,1/17/21,2539792,332699,152668,86847,29.34,3.84
ISR,1/18/21,2729487,452895,189695,108197,31.53,5.23
ISR,1/19/21,2939560,590399,210073,129708,33.96,6.82
ISR,1/20/21,3159454,733768,219894,145593,36.5,8.48
ISR,1/21/21,3392939,897676,233485,161088,39.2,10.37
ISR,1/22/21,3501548,968579,108609,167107,40.45,11.19
ISR,1/23/21,3594858,1022048,93310,172533,41.53,11.81
ISR,1/24/21,3804090,1162359,209232,180614,43.95,13.43
ISR,1/25/21,4023968,1301510,219878,184926,46.49,15.04
ISR,1/26/21,4228463,1427530,204495,184129,48.85,16.49
ISR,1/27/21,4430836,1552219,202373,181626,51.19,17.93
ISR,1/28/21,4640489,1682480,209653,178221,53.61,19.44
ISR,1/29/21,4741606,1747078,101117,177151,54.78,20.18
ISR,1/30/21,4818543,1789737,76937,174812,55.67,20.68
ISR,1/31/21,4951029,1849060,132486,163848,57.2,21.36
ISR,2/1/21,5068487,1884261,117458,149217,58.56,21.77
ISR,2/2/21,5169252,1915175,100765,134398,59.72,22.13
ISR,2/3/21,5280560,1966428,111308,121389,61.01,22.72
ISR,2/4/21,5410834,2024329,130274,110049,62.51,23.39
ISR,2/5/21,5473248,2052977,62414,104520,63.23,23.72
ISR,2/6/21,5516909,2075111,43661,99767,63.74,23.97
ISR,2/7/21,5639368,2143637,122459,98334,65.15,24.77
ISR,2/8/21,5763028,2208828,123660,99220,66.58,25.52
ISR,2/9/21,5896391,2276086,133363,103877,68.12,26.3
ISR,2/10/21,6038626,2348011,142235,108295,69.77,27.13
ISR,2/11/21,6191016,2419523,152390,111455,71.53,27.95
ISR,2/12/21,6267341,2456922,76325,113442,72.41,28.39
ISR,2/13/21,6325066,2487262,57725,115451,73.08,28.74
ISR,2/14/21,6468623,2556106,143557,118465,74.73,29.53
ISR,2/15/21,6625414,2631581,156791,123198,76.55,30.4
ISR,2/16/21,6786740,2709596,161326,127193,78.41,31.3
ISR,2/17/21,6923849,2784918,137109,126460,79.99,32.17
ISR,2/18/21,7072288,2864392,148439,125896,81.71,33.09
ISR,2/19/21,7149830,2902373,77542,126070,82.6,33.53
ISR,2/20/21,7210050,2931009,60220,126426,83.3,33.86
ISR,2/21/21,7367679,3009328,157629,128437,85.12,34.77
ISR,2/22/21,7532879,3089655,165200,129638,87.03,35.7
ISR,2/23/21,7680275,3159852,147396,127648,88.73,36.51
ISR,2/24/21,7803985,3222695,123710,125734,90.16,37.23
ISR,2/25/21,7920008,3287224,116023,121103,91.5,37.98
ISR,2/26/21,7977685,3319102,57677,118265,92.17,38.35
ISR,2/27/21,8017065,3340221,39380,115288,92.62,38.59
ISR,2/28/21,8113071,3395899,96006,106485,93.73,39.23
ISR,3/1/21,8219883,3457152,106812,98143,94.97,39.94
ISR,3/2/21,8325414,3521654,105531,92163,96.19,40.69
ISR,3/3/21,8433968,3588175,108554,89998,97.44,41.46
ISR,3/4/21,8552317,3666997,118349,90330,98.81,42.37
ISR,3/5/21,8609822,3707302,57505,90305,99.47,42.83
ISR,3/6/21,8645781,3732573,35959,89817,99.89,43.12
ISR,3/7/21,8749431,3805227,103650,90909,101.08,43.96
ISR,3/8/21,8849735,3878189,100304,89979,102.24,44.81
ISR,3/9/21,8952804,3954640,103069,89627,103.43,45.69
ISR,3/10/21,9034404,4013131,81600,85777,104.38,46.36
ISR,3/11/21,9126363,4081981,91959,82007,105.44,47.16
ISR,3/12/21,9178755,4123260,52392,81276,106.04,47.64
ISR,3/13/21,9211839,4148434,33084,80865,106.43,47.93
ISR,3/14/21,9306547,4222232,94708,79588,107.52,48.78
ISR,3/15/21,9404518,4300229,97971,79255,108.65,49.68
ISR,3/16/21,9494443,4371563,89925,77377,109.69,50.51
ISR,3/17/21,9570814,4430371,76371,76630,110.57,51.19
ISR,3/18/21,9644705,4488317,73891,74049,111.43,51.85
ISR,3/19/21,9679312,4516169,34607,71508,111.83,52.18
ISR,3/20/21,9699655,4531393,20343,69688,112.06,52.35
ISR,3/21/21,9753007,4571734,53352,63780,112.68,52.82
ISR,3/22/21,9806613,4612075,53606,57442,113.3,53.28
ISR,3/23/21,9816357,4619220,9744,45988,113.41,53.37
ISR,3/24/21,9873373,4665515,57016,43223,114.07,53.9
ISR,3/25/21,9918553,4700721,45180,39121,114.59,54.31
ISR,3/26/21,9935753,4713928,17200,36634,114.79,54.46
ISR,3/27/21,9941654,4718118,5901,34571,114.86,54.51
ISR,3/28/21,9948231,4722664,6577,27889,114.93,54.56
ISR,3/29/21,9984763,4752468,36532,25450,115.36,54.91
ISR,3/30/21,10014597,4774670,29834,28320,115.7,55.16
ISR,3/31/21,10041781,4793908,27184,24058,116.02,55.39
ISR,4/1/21,10068170,4812342,26389,21374,116.32,55.6
ISR,4/2/21,10078892,4820299,10722,20448,116.44,55.69
ISR,4/3/21,10083101,4823173,4209,20207,116.49,55.72
ISR,4/4/21,10115320,4845871,32219,23870,116.87,55.99
ISR,4/5/21,10146464,4866901,31144,23100,117.23,56.23
ISR,4/6/21,10171643,4883389,25179,22435,117.52,56.42
ISR,4/7/21,10195362,4898423,23719,21940,117.79,56.59
ISR,4/8/21,10221230,4915101,25868,21866,118.09,56.79
ISR,4/9/21,10230623,4921137,9393,21676,118.2,56.86
ISR,4/10/21,10235532,4924563,4909,21776,118.25,56.89
ISR,4/11/21,10258477,4938601,22945,20451,118.52,57.06
ISR,4/12/21,10280096,4951559,21619,19090,118.77,57.21
ISR,4/13/21,10290360,4956323,10264,16960,118.89,57.26
ISR,4/14/21,10298829,4961422,8469,14781,118.99,57.32
ISR,4/15/21,10299651,4961828,822,11203,118.99,57.33
ISR,4/16/21,10309272,4968274,9621,11236,119.11,57.4
ISR,4/17/21,10311899,4970161,2627,10910,119.14,57.42
ISR,4/18/21,10326191,4977504,14292,9673,119.3,57.51
ISR,4/19/21,10339322,4984457,13131,8461,119.45,57.59
ISR,4/20/21,10352025,4991126,12703,8809,119.6,57.66
ISR,4/21/21,10365006,4998006,12981,9454,119.75,57.74
ISR,4/22/21,10378162,5005456,13156,11216,119.9,57.83
ISR,4/23/21,10383931,5008671,5769,10666,119.97,57.87
ISR,4/24/21,10385817,5009881,1886,10560,119.99,57.88
ISR,4/25/21,10397341,5016691,11524,10164,120.12,57.96
ISR,4/26/21,10410121,5024353,12780,10114,120.27,58.05
ISR,4/27/21,10420868,5030779,10747,9835,120.4,58.12
ISR,4/28/21,10432204,5037853,11336,9600,120.53,58.2
ISR,4/29/21,10443393,5044908,11189,9319,120.66,58.29
ISR,4/30/21,10448106,5047885,4713,9168,120.71,58.32
ISR,5/1/21,10449292,5048701,1186,9068,120.72,58.33
ISR,5/2/21,10458345,5054606,9053,8715,120.83,58.4
ITA,12/27/20,7175,-1,-1,-1,0.01,-1
ITA,12/28/20,8600,-1,1425,1425,0.01,-1
ITA,12/29/20,9609,-1,1009,1217,0.02,-1
ITA,12/30/20,14337,-1,4728,2387,0.02,-1
ITA,12/31/20,39818,-1,25481,8161,0.07,-1
ITA,1/1/21,50877,-1,11059,8740,0.08,-1
ITA,1/2/21,89400,-1,38523,13704,0.15,-1
ITA,1/3/21,124565,-1,35165,16770,0.21,-1
ITA,1/4/21,193333,-1,68768,26390,0.32,-1
ITA,1/5/21,273130,-1,79797,37646,0.45,-1
ITA,1/6/21,338319,-1,65189,46283,0.56,-1
ITA,1/7/21,430571,-1,92252,55822,0.71,-1
ITA,1/8/21,526196,-1,95625,67903,0.87,-1
ITA,1/9/21,613188,-1,86992,74827,1.01,-1
ITA,1/10/21,673555,-1,60367,78427,1.11,-1
ITA,1/11/21,754532,-1,80977,80171,1.25,-1
ITA,1/12/21,836594,-1,82062,80495,1.38,-1
ITA,1/13/21,931146,-1,94552,84690,1.54,-1
ITA,1/14/21,1024900,-1,93754,84904,1.7,-1
ITA,1/15/21,1114574,-1,89674,84054,1.84,-1
ITA,1/16/21,1179524,-1,64950,80905,1.95,-1
ITA,1/17/21,1216519,2914,36995,77566,2.01,0
ITA,1/18/21,1260281,7855,43762,72250,2.08,0.01
ITA,1/19/21,1293141,9554,32860,65221,2.14,0.02
ITA,1/20/21,1323801,14065,30660,56094,2.19,0.02
ITA,1/21/21,1359281,33658,35480,47769,2.25,0.06
ITA,1/22/21,1385834,47623,26553,38751,2.29,0.08
ITA,1/23/21,1424543,80399,38709,35003,2.36,0.13
ITA,1/24/21,1458400,111027,33857,34554,2.41,0.18
ITA,1/25/21,1527430,175266,69030,38164,2.53,0.29
ITA,1/26/21,1607672,251170,80242,44933,2.66,0.42
ITA,1/27/21,1678504,315811,70832,50672,2.78,0.52
ITA,1/28/21,1772010,404523,93506,58961,2.93,0.67
ITA,1/29/21,1869748,497429,97738,69131,3.09,0.82
ITA,1/30/21,1959957,583412,90209,76488,3.24,0.96
ITA,1/31/21,2019482,640336,59525,80155,3.34,1.06
ITA,2/1/21,2105061,721604,85579,82519,3.48,1.19
ITA,2/2/21,2192917,803062,87856,83606,3.63,1.33
ITA,2/3/21,2292492,893393,99575,87713,3.79,1.48
ITA,2/4/21,2399959,987531,107467,89707,3.97,1.63
ITA,2/5/21,2507104,1076811,107145,91051,4.15,1.78
ITA,2/6/21,2584046,1139109,76942,89156,4.27,1.88
ITA,2/7/21,2625749,1171645,41703,86610,4.34,1.94
ITA,2/8/21,2692528,1211597,66779,83924,4.45,2
ITA,2/9/21,2759172,1243659,66644,80894,4.56,2.06
ITA,2/10/21,2831824,1271376,72652,77047,4.68,2.1
ITA,2/11/21,2906415,1290652,74591,72351,4.81,2.13
ITA,2/12/21,2980313,1305801,73898,67601,4.93,2.16
ITA,2/13/21,3032901,1312414,52588,64122,5.02,2.17
ITA,2/14/21,3062305,1314944,29404,62365,5.06,2.17
ITA,2/15/21,3125025,1320843,62720,61785,5.17,2.18
ITA,2/16/21,3196083,1326905,71058,62416,5.29,2.19
ITA,2/17/21,3275988,1336234,79905,63452,5.42,2.21
ITA,2/18/21,3365499,1344034,89511,65583,5.57,2.22
ITA,2/19/21,3457808,1350373,92309,68214,5.72,2.23
ITA,2/20/21,3535690,1354637,77882,71827,5.85,2.24
ITA,2/21/21,3586623,1356800,50933,74903,5.93,2.24
ITA,2/22/21,3692071,1362029,105448,81007,6.11,2.25
ITA,2/23/21,3798514,1367266,106443,86062,6.28,2.26
ITA,2/24/21,3920500,1375166,121986,92073,6.48,2.27
ITA,2/25/21,4048674,1387047,128174,97596,6.7,2.29
ITA,2/26/21,4185018,1401784,136344,103887,6.92,2.32
ITA,2/27/21,4311252,1413527,126234,110795,7.13,2.34
ITA,2/28/21,4389213,1421665,77961,114656,7.26,2.35
ITA,3/1/21,4524552,1446029,135339,118926,7.48,2.39
ITA,3/2/21,4684944,1476631,160392,126633,7.75,2.44
ITA,3/3/21,4870581,1518504,185637,135726,8.06,2.51
ITA,3/4/21,5066335,1565683,195754,145380,8.38,2.59
ITA,3/5/21,5269467,1617750,203132,154921,8.72,2.68
ITA,3/6/21,5445768,1656800,176301,162074,9.01,2.74
ITA,3/7/21,5546749,1676828,100981,165362,9.17,2.77
ITA,3/8/21,5725097,1724183,178348,171506,9.47,2.85
ITA,3/9/21,5916113,1773566,191016,175881,9.78,2.93
ITA,3/10/21,6127817,1828286,211704,179605,10.14,3.02
ITA,3/11/21,6346946,1887406,219129,182944,10.5,3.12
ITA,3/12/21,6555629,1948168,208683,183737,10.84,3.22
ITA,3/13/21,6731287,1996434,175658,183646,11.13,3.3
ITA,3/14/21,6836671,2029589,105384,184275,11.31,3.36
ITA,3/15/21,7007600,2099651,170929,183215,11.59,3.47
ITA,3/16/21,7147674,2171463,140074,175937,11.82,3.59
ITA,3/17/21,7312859,2251878,165185,169292,12.1,3.72
ITA,3/18/21,7476028,2330917,163169,161297,12.36,3.86
ITA,3/19/21,7650873,2409108,174845,156463,12.65,3.98
ITA,3/20/21,7824985,2471027,174112,156243,12.94,4.09
ITA,3/21/21,7954525,2516258,129540,159693,13.16,4.16
ITA,3/22/21,8146315,2581856,191790,162674,13.47,4.27
ITA,3/23/21,8367458,2652776,221143,174255,13.84,4.39
ITA,3/24/21,8619205,2738093,251747,186621,14.26,4.53
ITA,3/25/21,8883403,2821103,264198,201054,14.69,4.67
ITA,3/26/21,9149092,2898918,265689,214031,15.13,4.79
ITA,3/27/21,9387586,2965422,238494,223229,15.53,4.9
ITA,3/28/21,9549383,3005733,161797,227837,15.79,4.97
ITA,3/29/21,9788316,3071729,238933,234572,16.19,5.08
ITA,3/30/21,10052826,3146943,264510,240767,16.63,5.2
ITA,3/31/21,10354117,3237159,301291,247845,17.13,5.35
ITA,4/1/21,10636796,3326538,282679,250485,17.59,5.5
ITA,4/2/21,10915837,3405089,279041,252392,18.05,5.63
ITA,4/3/21,11143980,3465053,228143,250913,18.43,5.73
ITA,4/4/21,11240093,3485462,96113,241530,18.59,5.76
ITA,4/5/21,11410204,3523204,170111,231698,18.87,5.83
ITA,4/6/21,11691937,3598211,281733,234159,19.34,5.95
ITA,4/7/21,12012370,3683990,320433,236893,19.87,6.09
ITA,4/8/21,12344021,3771524,331651,243889,20.42,6.24
ITA,4/9/21,12676038,3852769,332017,251457,20.97,6.37
ITA,4/10/21,12994261,3920731,318223,264326,21.49,6.48
ITA,4/11/21,13195460,3961820,201199,279338,21.82,6.55
ITA,4/12/21,13460518,4023584,265058,292902,22.26,6.65
ITA,4/13/21,13746998,4090441,286480,293580,22.74,6.77
ITA,4/14/21,14065095,4169583,318097,293246,23.26,6.9
ITA,4/15/21,14413175,4267532,348080,295593,23.84,7.06
ITA,4/16/21,14789840,4366272,376665,301972,24.46,7.22
ITA,4/17/21,15144863,4448882,355023,307229,25.05,7.36
ITA,4/18/21,15385608,4502616,240745,312878,25.45,7.45
ITA,4/19/21,15694164,4589939,308556,319092,25.96,7.59
ITA,4/20/21,16025264,4686523,331100,325467,26.5,7.75
ITA,4/21/21,16395738,4804581,370474,332949,27.12,7.95
ITA,4/22/21,16790013,4938411,394275,339548,27.77,8.17
ITA,4/23/21,17189467,5066536,399454,342804,28.43,8.38
ITA,4/24/21,17571093,5181960,381626,346604,29.06,8.57
ITA,4/25/21,17836668,5236843,265575,350151,29.5,8.66
ITA,4/26/21,18177982,5327259,341314,354831,30.07,8.81
ITA,4/27/21,18545132,5444650,367150,359981,30.67,9.01
ITA,4/28/21,18947144,5589959,402012,364487,31.34,9.25
ITA,4/29/21,19464669,5768535,517525,382094,32.19,9.54
ITA,4/30/21,19975306,5965183,510637,397977,33.04,9.87
ITA,5/1/21,20397389,6125900,422083,403757,33.74,10.13
ITA,5/2/21,20755863,6249347,358474,417028,34.33,10.34
JAM,3/9/21,0,-1,-1,-1,0,-1
JAM,3/10/21,-1,-1,-1,2420,-1,-1
JAM,3/11/21,-1,-1,-1,2420,-1,-1
JAM,3/12/21,-1,-1,-1,2420,-1,-1
JAM,3/13/21,-1,-1,-1,2420,-1,-1
JAM,3/14/21,12099,-1,-1,2420,0.41,-1
JAM,3/15/21,-1,-1,-1,2350,-1,-1
JAM,3/16/21,16096,-1,-1,2299,0.54,-1
JAM,3/17/21,-1,-1,-1,2222,-1,-1
JAM,3/18/21,-1,-1,-1,2145,-1,-1
JAM,3/19/21,-1,-1,-1,2067,-1,-1
JAM,3/20/21,-1,-1,-1,1990,-1,-1
JAM,3/21/21,-1,-1,-1,1913,-1,-1
JAM,3/22/21,-1,-1,-1,1895,-1,-1
JAM,3/23/21,-1,-1,-1,1878,-1,-1
JAM,3/24/21,-1,-1,-1,1878,-1,-1
JAM,3/25/21,33000,-1,-1,1878,1.11,-1
JAM,3/26/21,-1,-1,-1,1792,-1,-1
JAM,3/27/21,-1,-1,-1,1705,-1,-1
JAM,3/28/21,-1,-1,-1,1618,-1,-1
JAM,3/29/21,-1,-1,-1,1532,-1,-1
JAM,3/30/21,-1,-1,-1,1445,-1,-1
JAM,3/31/21,-1,-1,-1,1358,-1,-1
JAM,4/1/21,41901,-1,-1,1272,1.42,-1
JAM,4/2/21,-1,-1,-1,1148,-1,-1
JAM,4/3/21,-1,-1,-1,1025,-1,-1
JAM,4/4/21,-1,-1,-1,902,-1,-1
JAM,4/5/21,-1,-1,-1,778,-1,-1
JAM,4/6/21,43944,-1,-1,655,1.48,-1
JAM,4/7/21,47728,-1,3784,1014,1.61,-1
JAM,4/8/21,-1,-1,-1,2922,-1,-1
JAM,4/9/21,-1,-1,-1,4952,-1,-1
JAM,4/10/21,-1,-1,-1,6983,-1,-1
JAM,4/11/21,-1,-1,-1,9014,-1,-1
JAM,4/12/21,-1,-1,-1,11045,-1,-1
JAM,4/13/21,135473,-1,-1,13076,4.57,-1
JEY,1/24/21,11385,3051,-1,-1,11.26,3.02
JEY,1/25/21,-1,-1,-1,493,-1,-1
JEY,1/26/21,-1,-1,-1,493,-1,-1
JEY,1/27/21,-1,-1,-1,493,-1,-1
JEY,1/28/21,-1,-1,-1,493,-1,-1
JEY,1/29/21,-1,-1,-1,493,-1,-1
JEY,1/30/21,-1,-1,-1,493,-1,-1
JEY,1/31/21,14838,3131,-1,493,14.68,3.1
JEY,2/1/21,-1,-1,-1,549,-1,-1
JEY,2/2/21,-1,-1,-1,604,-1,-1
JEY,2/3/21,-1,-1,-1,660,-1,-1
JEY,2/4/21,-1,-1,-1,715,-1,-1
JEY,2/5/21,-1,-1,-1,770,-1,-1
JEY,2/6/21,-1,-1,-1,826,-1,-1
JEY,2/7/21,21007,3178,-1,881,20.78,3.14
JEY,2/8/21,-1,-1,-1,856,-1,-1
JEY,2/9/21,-1,-1,-1,831,-1,-1
JEY,2/10/21,-1,-1,-1,806,-1,-1
JEY,2/11/21,-1,-1,-1,781,-1,-1
JEY,2/12/21,-1,-1,-1,756,-1,-1
JEY,2/13/21,-1,-1,-1,731,-1,-1
JEY,2/14/21,25952,3256,-1,706,25.68,3.22
JEY,2/15/21,-1,-1,-1,674,-1,-1
JEY,2/16/21,-1,-1,-1,642,-1,-1
JEY,2/17/21,-1,-1,-1,609,-1,-1
JEY,2/18/21,-1,-1,-1,577,-1,-1
JEY,2/19/21,-1,-1,-1,545,-1,-1
JEY,2/20/21,-1,-1,-1,512,-1,-1
JEY,2/21/21,29312,3287,-1,480,29,3.25
JEY,2/22/21,-1,-1,-1,497,-1,-1
JEY,2/23/21,-1,-1,-1,514,-1,-1
JEY,2/24/21,-1,-1,-1,531,-1,-1
JEY,2/25/21,-1,-1,-1,548,-1,-1
JEY,2/26/21,-1,-1,-1,566,-1,-1
JEY,2/27/21,-1,-1,-1,583,-1,-1
JEY,2/28/21,33511,3320,-1,600,33.16,3.28
JEY,3/1/21,-1,-1,-1,635,-1,-1
JEY,3/2/21,-1,-1,-1,670,-1,-1
JEY,3/3/21,-1,-1,-1,705,-1,-1
JEY,3/4/21,-1,-1,-1,740,-1,-1
JEY,3/5/21,-1,-1,-1,775,-1,-1
JEY,3/6/21,-1,-1,-1,810,-1,-1
JEY,3/7/21,39428,3379,-1,845,39.01,3.34
JEY,3/8/21,-1,-1,-1,858,-1,-1
JEY,3/9/21,-1,-1,-1,871,-1,-1
JEY,3/10/21,42231,4158,-1,883,41.78,4.11
JEY,3/11/21,-1,-1,-1,889,-1,-1
JEY,3/12/21,-1,-1,-1,894,-1,-1
JEY,3/13/21,-1,-1,-1,899,-1,-1
JEY,3/14/21,45758,5621,-1,904,45.27,5.56
JEY,3/15/21,-1,-1,-1,912,-1,-1
JEY,3/16/21,-1,-1,-1,921,-1,-1
JEY,3/17/21,48732,6991,-1,929,48.21,6.92
JEY,3/18/21,-1,-1,-1,929,-1,-1
JEY,3/19/21,-1,-1,-1,929,-1,-1
JEY,3/20/21,-1,-1,-1,929,-1,-1
JEY,3/21/21,52265,9129,-1,930,51.71,9.03
JEY,3/22/21,-1,-1,-1,924,-1,-1
JEY,3/23/21,-1,-1,-1,918,-1,-1
JEY,3/24/21,55114,11484,-1,912,54.53,11.36
JEY,3/25/21,-1,-1,-1,929,-1,-1
JEY,3/26/21,-1,-1,-1,946,-1,-1
JEY,3/27/21,-1,-1,-1,964,-1,-1
JEY,3/28/21,59132,14814,-1,981,58.5,14.66
JEY,3/29/21,-1,-1,-1,988,-1,-1
JEY,3/30/21,-1,-1,-1,995,-1,-1
JEY,3/31/21,62126,17600,-1,1002,61.47,17.41
JEY,4/1/21,-1,-1,-1,1059,-1,-1
JEY,4/2/21,-1,-1,-1,1117,-1,-1
JEY,4/3/21,-1,-1,-1,1175,-1,-1
JEY,4/4/21,67760,22779,-1,1233,67.04,22.54
JEY,4/5/21,-1,-1,-1,1106,-1,-1
JEY,4/6/21,-1,-1,-1,979,-1,-1
JEY,4/7/21,68095,23049,-1,853,67.37,22.8
JEY,4/8/21,-1,-1,-1,750,-1,-1
JEY,4/9/21,-1,-1,-1,648,-1,-1
JEY,4/10/21,-1,-1,-1,545,-1,-1
JEY,4/11/21,70859,25274,-1,443,70.11,25.01
JEY,4/12/21,-1,-1,-1,549,-1,-1
JEY,4/13/21,-1,-1,-1,655,-1,-1
JEY,4/14/21,73426,25753,-1,762,72.65,25.48
JEY,4/15/21,-1,-1,-1,797,-1,-1
JEY,4/16/21,-1,-1,-1,833,-1,-1
JEY,4/17/21,-1,-1,-1,868,-1,-1
JEY,4/18/21,77185,27772,-1,904,76.37,27.48
JEY,4/19/21,-1,-1,-1,916,-1,-1
JEY,4/20/21,-1,-1,-1,928,-1,-1
JEY,4/21/21,80002,29112,-1,939,79.15,28.8
JEY,4/22/21,-1,-1,-1,903,-1,-1
JEY,4/23/21,-1,-1,-1,866,-1,-1
JEY,4/24/21,-1,-1,-1,830,-1,-1
JEY,4/25/21,82738,30333,-1,793,81.86,30.01
JOR,1/12/21,0,-1,-1,-1,0,-1
JOR,1/13/21,-1,-1,-1,2727,-1,-1
JOR,1/14/21,-1,-1,-1,2727,-1,-1
JOR,1/15/21,-1,-1,-1,2727,-1,-1
JOR,1/16/21,-1,-1,-1,2727,-1,-1
JOR,1/17/21,-1,-1,-1,2727,-1,-1
JOR,1/18/21,-1,-1,-1,2727,-1,-1
JOR,1/19/21,-1,-1,-1,2727,-1,-1
JOR,1/20/21,-1,-1,-1,2727,-1,-1
JOR,1/21/21,-1,-1,-1,2727,-1,-1
JOR,1/22/21,-1,-1,-1,2727,-1,-1
JOR,1/23/21,30000,-1,-1,2727,0.29,-1
JOR,1/24/21,-1,-1,-1,2516,-1,-1
JOR,1/25/21,-1,-1,-1,2305,-1,-1
JOR,1/26/21,-1,-1,-1,2094,-1,-1
JOR,1/27/21,-1,-1,-1,1883,-1,-1
JOR,1/28/21,-1,-1,-1,1672,-1,-1
JOR,1/29/21,-1,-1,-1,1461,-1,-1
JOR,1/30/21,-1,-1,-1,1250,-1,-1
JOR,1/31/21,40000,-1,-1,1250,0.39,-1
JOR,2/1/21,-1,-1,-1,1331,-1,-1
JOR,2/2/21,-1,-1,-1,1412,-1,-1
JOR,2/3/21,-1,-1,-1,1494,-1,-1
JOR,2/4/21,-1,-1,-1,1575,-1,-1
JOR,2/5/21,-1,-1,-1,1656,-1,-1
JOR,2/6/21,-1,-1,-1,1737,-1,-1
JOR,2/7/21,-1,-1,-1,1818,-1,-1
JOR,2/8/21,-1,-1,-1,1818,-1,-1
JOR,2/9/21,-1,-1,-1,1818,-1,-1
JOR,2/10/21,-1,-1,-1,1818,-1,-1
JOR,2/11/21,-1,-1,-1,1818,-1,-1
JOR,2/12/21,-1,-1,-1,1818,-1,-1
JOR,2/13/21,-1,-1,-1,1818,-1,-1
JOR,2/14/21,-1,-1,-1,1818,-1,-1
JOR,2/15/21,-1,-1,-1,1818,-1,-1
JOR,2/16/21,-1,-1,-1,1818,-1,-1
JOR,2/17/21,-1,-1,-1,1818,-1,-1
JOR,2/18/21,-1,-1,-1,1818,-1,-1
JOR,2/19/21,-1,-1,-1,1818,-1,-1
JOR,2/20/21,-1,-1,-1,1818,-1,-1
JOR,2/21/21,-1,-1,-1,1818,-1,-1
JOR,2/22/21,80000,30000,-1,1818,0.78,0.29
JOR,2/23/21,-1,-1,-1,4892,-1,-1
JOR,2/24/21,-1,-1,-1,7965,-1,-1
JOR,2/25/21,150000,-1,-1,11039,1.47,-1
JOR,2/26/21,-1,-1,-1,11209,-1,-1
JOR,2/27/21,-1,-1,-1,11379,-1,-1
JOR,2/28/21,-1,-1,-1,11549,-1,-1
JOR,3/1/21,-1,-1,-1,11719,-1,-1
JOR,3/2/21,-1,-1,-1,8816,-1,-1
JOR,3/3/21,-1,-1,-1,5912,-1,-1
JOR,3/4/21,-1,-1,-1,3008,-1,-1
JOR,3/5/21,-1,-1,-1,3008,-1,-1
JOR,3/6/21,-1,-1,-1,3008,-1,-1
JOR,3/7/21,-1,-1,-1,3008,-1,-1
JOR,3/8/21,-1,-1,-1,3008,-1,-1
JOR,3/9/21,-1,-1,-1,3008,-1,-1
